PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply822,,Nacho,Spain,18-01-1990,Real Madrid,6,Defender,180,76,R
ply823,Rafa,Marín,Spain,19-05-2002,,3,Defender,191,76,R
ply824,Antonio,Rüdiger,Germany,03-03-1993,Real Madrid,22,Defender,190,85,R
ply825,Eduardo,Camavinga,France,10-11-2002,Real Madrid,12,Midfielder,182,68,L
ply826,Dani,Ceballos,Spain,07-08-1996,Real Madrid,19,Midfielder,179,71,R
ply827,Toni,Kroos,Germany,04-01-1990,Real Madrid,8,Midfielder,183,76,R
ply828,Luka,Modrić,Croatia,09-09-1985,Real Madrid,10,Midfielder,172,66,
ply829,Aurélien,Tchouaméni,France,27-01-2000,Real Madrid,18,Midfielder,188,81,R
ply830,Federico,Valverde,Uruguay,22-07-1998,Real Madrid,15,Midfielder,182,78,R
ply831,Karim,Benzema,France,19-12-1987,Real Madrid,9,Forward,185,81,R
ply832,Eden,Hazard,Belgium,07-01-1991,Real Madrid,7,Forward,175,74,R
ply833,Lucas,Vázquez,Spain,01-07-1991,Real Madrid,17,Forward,173,71,R
ply834,Marco,Asensio,Spain,21-01-1996,Real Madrid,11,Forward,182,76,L
ply835,,Mariano,Dom. Republic,01-08-1993,Real Madrid,24,Forward,180,76,R
ply836,,Rodrygo,Brazil,09-01-2001,Real Madrid,21,Forward,174,64,R
ply837,Vinícius,Júnior,Brazil,12-07-2000,Real Madrid,20,Forward,176,73,R
ply838,Lluís,Llopis,Spain,26-11-1964,Real Madrid,,Goalkeeping,,,
ply839,Antonio,Pintus,Italy,26-09-1962,Real Madrid,,Athletic,,,
ply840,Alberto,Flores,Spain,10-11-2003,Sevilla FC,31,Goalkeeper,186,,
ply841,,Bono,Morocco,05-04-1991,Sevilla FC,13,Goalkeeper,192,78,L
ply842,Marko,Dmitrović,Serbia,24-01-1992,Sevilla FC,1,Goalkeeper,189,94,L
ply843,Marcos,Acuña,Argentina,28-10-1991,Sevilla FC,19,Defender,172,69,L
ply844,Alex,Telles,Brazil,15-12-1992,Sevilla FC,3,Defender,181,71,L
ply845,Jesús,Navas,Spain,21-11-1985,Sevilla FC,16,Defender,172,60,R
ply846,José,Ángel,Spain,29-01-2002,Sevilla FC,30,Defender,184,80,R
ply847,Kike,Salas,Spain,23-04-2002,Sevilla FC,29,Defender,186,,L
ply848,,Marcão,Brazil,05-06-1996,Sevilla FC,23,Defender,185,80,L
ply849,Gonzalo,Montiel,Argentina,01-01-1997,Sevilla FC,2,Defender,176,70,R
ply850,Tanguy,Nianzou,France,07-06-2002,Sevilla FC,14,Defender,191,85,R
ply851,Pablo,Pérez,Spain,18-08-2001,Sevilla FC,26,Defender,174,70,L
ply852,Karim,Rekik,Netherlands,02-12-1994,Sevilla FC,4,Defender,186,84,L
ply853,Thomas,Delaney,Denmark,03-09-1991,Sevilla FC,18,Midfielder,182,79,L
ply854,,Fernando,Brazil,25-07-1987,Sevilla FC,20,Midfielder,183,70,R
ply1,Sebastiano,Desplanches,Italy,11-03-2003,AC Milan,91,Goalkeeper,188,78,L
ply2,Andreas,Jungdal,Denmark,22-02-2002,AC Milan,96,Goalkeeper,195,82,R
ply3,Mike,Maignan,France,03-07-1995,AC Milan,16,Goalkeeper,191,80,R
ply4,Antonio,Mirante,Italy,08-07-1983,AC Milan,83,Goalkeeper,193,79,R
ply5,Lapo,Nava,Italy,22-01-2004,AC Milan,92,Goalkeeper,189,70,R
ply6,Ciprian,Tătăruşanu,Romania,09-02-1986,AC Milan,1,Goalkeeper,198,90,R
ply7,Fodé,Ballo-Touré,Senegal,03-01-1997,AC Milan,5,Defender,182,70,L
ply8,Davide,Calabria,Italy,06-12-1996,AC Milan,2,Defender,177,77,R
ply9,Sergiño,Dest,USA,03-11-2000,AC Milan,21,Defender,175,62,R
ply10,Alessandro,Florenzi,Italy,11-03-1991,AC Milan,25,Defender,173,67,R
ply11,Matteo,Gabbia,Italy,21-10-1999,AC Milan,46,Defender,186,78,R
ply12,Theo,Hernández,France,06-10-1997,AC Milan,19,Defender,184,81,L
ply13,Pierre,Kalulu,France,05-06-2000,AC Milan,20,Defender,179,69,R
ply14,Simon,Kjær,Denmark,26-03-1989,AC Milan,24,Defender,191,82,R
ply15,Malick,Thiaw,Germany,08-08-2001,AC Milan,28,Defender,194,80,
ply16,Fikayo,Tomori,England,19-12-1997,AC Milan,23,Defender,184,78,R
ply17,Yacine,Adli,France,29-07-2000,AC Milan,7,Midfielder,186,73,R
ply18,Tiemoué,Bakayoko,France,17-08-1994,AC Milan,14,Midfielder,189,77,R
ply19,Ismaël,Bennacer,Algeria,01-12-1997,AC Milan,4,Midfielder,175,70,L
ply20,Brahim,Díaz,Spain,03-08-1999,AC Milan,10,Midfielder,171,68,
ply21,Charles De,Ketelaere,Belgium,10-03-2001,AC Milan,90,Midfielder,192,74,L
ply22,Rade,Krunić,Bosnia-Herzegovina,07-10-1993,AC Milan,33,Midfielder,184,74,R
ply23,Tommaso,Pobega,Italy,15-07-1999,AC Milan,32,Midfielder,188,75,
ply24,Sandro,Tonali,Italy,08-05-2000,AC Milan,8,Midfielder,181,79,R
ply25,Aster,Vranckx,Belgium,04-10-2002,AC Milan,40,Midfielder,183,78,R
ply26,Olivier,Giroud,France,30-09-1986,AC Milan,9,Forward,193,91,L
ply27,Zlatan,Ibrahimović,Sweden,03-10-1981,AC Milan,11,Forward,195,95,
ply28,Marko,Lazetić,Serbia,22-01-2004,AC Milan,22,Forward,190,79,R
ply29,Junior,Messias,Brazil,13-05-1991,AC Milan,30,Forward,174,70,L
ply30,Divock,Origi,Belgium,18-04-1995,AC Milan,27,Forward,185,75,R
ply31,Rafael,Leão,Portugal,10-06-1999,AC Milan,17,Forward,188,81,R
ply32,Ante,Rebić,Croatia,21-09-1993,AC Milan,12,Forward,185,78,R
ply33,Alexis,Saelemaekers,Belgium,27-06-1999,AC Milan,56,Forward,180,72,R
ply34,Jay,Gorter,Netherlands,30-05-2000,AFC Ajax,16,Goalkeeper,190,,R
ply35,Remko,Pasveer,Netherlands,08-11-1983,AFC Ajax,22,Goalkeeper,187,88,R
ply36,Maarten,Stekelenburg,Netherlands,22-09-1982,AFC Ajax,1,Goalkeeper,197,84,R
ply37,Youri,Baas,Netherlands,17-03-2003,AFC Ajax,25,Defender,182,71,L
ply38,Calvin,Bassey,Nigeria,31-12-1999,AFC Ajax,3,Defender,185,76,L
ply39,Daley,Blind,Netherlands,09-03-1990,AFC Ajax,17,Defender,180,72,L
ply40,Ahmetcan,Kaplan,Turkey,16-01-2003,AFC Ajax,13,Defender,190,72,L
ply41,Lisandro,Magallán,Argentina,27-09-1993,AFC Ajax,29,Defender,185,79,R
ply42,Kik,Pierie,Netherlands,20-07-2000,AFC Ajax,39,Defender,183,72,L
ply43,Youri,Regeer,Netherlands,18-08-2003,AFC Ajax,26,Defender,177,,R
ply44,Devyne,Rensch,Netherlands,18-01-2003,AFC Ajax,15,Defender,179,,
ply45,Jorge,Sánchez,Mexico,10-12-1997,AFC Ajax,19,Defender,175,71,R
ply46,Jurriën,Timber,Netherlands,17-06-2001,AFC Ajax,2,Defender,179,62,R
ply47,Owen,Wijndal,Netherlands,28-11-1999,AFC Ajax,5,Defender,176,65,L
ply48,Edson,Álvarez,Mexico,24-10-1997,AFC Ajax,4,Midfielder,187,72,R
ply49,Steven,Berghuis,Netherlands,19-12-1991,AFC Ajax,23,Midfielder,182,75,L
ply50,Kian,Fitz-Jim,Netherlands,05-07-2003,AFC Ajax,28,Midfielder,,,R
ply51,Florian,Grillitsch,Austria,07-08-1995,AFC Ajax,21,Midfielder,187,77,R
ply52,Davy,Klaassen,Netherlands,21-02-1993,AFC Ajax,6,Midfielder,179,70,R
ply53,Kenneth,Taylor,Netherlands,16-05-2002,AFC Ajax,8,Midfielder,182,66,L
ply54,Steven,Bergwijn,Netherlands,08-10-1997,AFC Ajax,7,Forward,178,69,R
ply55,Brian,Brobbey,Netherlands,01-02-2002,AFC Ajax,9,Forward,180,72,R
ply56,Francisco,Conceição,Portugal,14-12-2002,AFC Ajax,35,Forward,170,60,L
ply57,Mohammed,Kudus,Ghana,02-08-2000,AFC Ajax,20,Forward,177,70,L
ply58,Lorenzo,Lucca,Italy,10-09-2000,AFC Ajax,18,Forward,201,80,R
ply59,Lucas,Ocampos,Argentina,11-07-1994,AFC Ajax,11,Forward,187,84,
ply60,Dušan,Tadić,Serbia,20-11-1988,AFC Ajax,10,Forward,181,76,L
ply61,Anton,Scheutjens,Netherlands,01-05-1968,AFC Ajax,,Goalkeeping,183,81,
ply62,Tommaso,Bertini,Italy,13-01-2004,Atalanta,47,Goalkeeper,188,,R
ply63,Juan,Musso,Argentina,06-05-1994,Atalanta,1,Goalkeeper,191,93,R
ply64,Francesco,Rossi,Italy,27-04-1991,Atalanta,31,Goalkeeper,193,83,R
ply65,Marco,Sportiello,Italy,10-05-1992,Atalanta,57,Goalkeeper,192,87,R
ply66,Merih,Demiral,Turkey,05-03-1998,Atalanta,28,Defender,192,87,R
ply67,Berat,Djimsiti,Albania,19-02-1993,Atalanta,19,Defender,191,83,R
ply68,Hans,Hateboer,Netherlands,09-01-1994,Atalanta,33,Defender,187,74,R
ply69,Joakim,Mæhle,Denmark,20-05-1997,Atalanta,3,Defender,185,79,R
ply70,Caleb,Okoli,Italy,13-07-2001,Atalanta,5,Defender,189,72,R
ply71,José,Palomino,Argentina,05-01-1990,Atalanta,6,Defender,188,87,L
ply72,Matteo,Ruggeri,Italy,11-07-2002,Atalanta,22,Defender,187,69,L
ply73,Giorgio,Scalvini,Italy,11-12-2003,Atalanta,42,Defender,194,76,R
ply74,Brandon,Soppy,France,21-02-2002,Atalanta,93,Defender,181,80,R
ply75,Rafael,Tolói,Italy,10-10-1990,Atalanta,2,Defender,185,75,R
ply76,Davide,Zappacosta,Italy,11-06-1992,Atalanta,77,Defender,182,70,R
ply77,Marten de,Roon,Netherlands,29-03-1991,Atalanta,15,Midfielder,185,76,R
ply78,,Éderson,Brazil,07-07-1999,Atalanta,13,Midfielder,185,86,R
ply79,Teun,Koopmeiners,Netherlands,28-02-1998,Atalanta,7,Midfielder,184,77,L
ply80,Ruslan,Malinovskiy,Ukraine,04-05-1993,Atalanta,18,Midfielder,181,79,L
ply81,Mario,Pašalić,Croatia,09-02-1995,Atalanta,88,Midfielder,189,82,R
ply82,Nadir,Zortea,Italy,19-06-1999,Atalanta,21,Midfielder,176,65,R
ply83,Jérémie,Boga,Ivory Coast,03-01-1997,Atalanta,10,Forward,174,68,R
ply84,Rasmus,Højlund,Denmark,04-02-2003,Atalanta,17,Forward,185,,L
ply85,Ademola,Lookman,Nigeria,20-10-1997,Atalanta,11,Forward,174,71,R
ply86,Luis,Muriel,Colombia,16-04-1991,Atalanta,9,Forward,179,75,R
ply87,Duván,Zapata,Colombia,01-04-1991,Atalanta,91,Forward,189,88,R
ply88,Antonio,Gomis,Spain,20-05-2003,,13,Goalkeeper,188,80,L
ply89,Ivo,Grbić,Croatia,18-01-1996,Atlético Madrid,1,Goalkeeper,195,83,R
ply90,Jan,Oblak,Slovenia,07-01-1993,Atlético Madrid,13,Goalkeeper,188,87,R
ply91,Sergio,Mestre,Spain,13-02-2005,Atlético Madrid,51,Goalkeeper,,,
ply92,Adrián,Corral,Spain,05-01-2003,Atlético Madrid,48,Defender,183,77,L
ply93,Santiago,Arias,Colombia,13-01-1992,Atlético Madrid,,Defender,177,72,R
ply94,Felipe,Monteiro,Brazil,16-05-1989,Atlético Madrid,18,Defender,190,84,R
ply95,Fran,González,Spain,13-08-1998,Atlético Madrid,38,Defender,190,,R
ply96,José,Giménez,Uruguay,20-01-1995,Atlético Madrid,2,Defender,185,80,R
ply97,Ibrahima,Cámara,Spain,18-01-2003,Atlético Madrid,47,Defender,180,75,
ply98,Marco,Moreno,Spain,20-02-2001,Atlético Madrid,36,Defender,191,,R
ply99,Mario,Hermoso,Spain,18-06-1995,Atlético Madrid,22,Defender,184,76,L
ply100,Nahuel,Molina,Argentina,06-04-1998,Atlético Madrid,16,Defender,175,72,R
ply101,,Reguilón,Spain,16-12-1996,Atlético Madrid,3,Defender,178,68,L
ply102,,Reinildo,Mozambique,21-01-1994,Atlético Madrid,23,Defender,180,73,L
ply103,Stefan,Savić,Montenegro,08-01-1991,Atlético Madrid,15,Defender,187,80,R
ply104,Sergio,Diez,Spain,28-07-2003,Atlético Madrid,30,Defender,180,75,R
ply105,Axel,Witsel,Belgium,12-01-1989,Atlético Madrid,20,Defender,186,81,R
ply106,Alberto,Moreno,Spain,19-04-2002,Atlético Madrid,32,Midfielder,,,
ply107,Yannick,Carrasco,Belgium,04-09-1993,Atlético Madrid,21,Midfielder,181,73,R
ply108,Rodrigo de,Paul,Argentina,24-05-1994,Atlético Madrid,5,Midfielder,180,70,R
ply109,,Koke,Spain,08-01-1992,Atlético Madrid,6,Midfielder,176,75,R
ply110,Geoffrey,Kondogbia,Central Afr. Republic,15-02-1993,Atlético Madrid,4,Midfielder,188,76,L
ply111,Thomas,Lemar,France,12-11-1995,Atlético Madrid,11,Midfielder,171,66,L
ply112,Marcos,Llorente,Spain,30-01-1995,Atlético Madrid,14,Midfielder,184,74,R
ply113,,Saúl,Spain,21-11-1994,Atlético Madrid,17,Midfielder,184,77,L
ply114,Ángel,Correa,Argentina,09-03-1995,Atlético Madrid,10,Forward,171,70,R
ply115,Antoine,Griezmann,France,21-03-1991,Atlético Madrid,8,Forward,176,73,L
ply116,João,Félix,Portugal,10-11-1999,Atlético Madrid,7,Forward,181,72,
ply117,Matheus,Cunha,Brazil,27-05-1999,Atlético Madrid,9,Forward,184,75,R
ply118,Álvaro,Morata,Spain,23-10-1992,Atlético Madrid,19,Forward,187,82,R
ply119,Pablo,Vercellone,Argentina,24-04-1968,Atlético Madrid,,Goalkeeping,,,
ply120,Óscar,Ortega,Uruguay,29-03-1958,Atlético Madrid,,Athletic,,,
ply121,Óscar,Pitillas,Spain,16-10-1971,Atlético Madrid,,Rehab,,,
ply122,Manuel,Neuer,Germany,27-03-1986,Bayern München,1,Goalkeeper,193,92,R
ply123,Johannes,Schenk,Germany,13-01-2003,Bayern München,35,Goalkeeper,191,,
ply124,Sven,Ulreich,Germany,03-08-1988,Bayern München,26,Goalkeeper,192,87,R
ply125,Alphonso,Davies,Canada,02-11-2000,Bayern München,19,Defender,185,77,L
ply126,Matthijs de,Ligt,Netherlands,12-08-1999,Bayern München,4,Defender,189,89,R
ply127,Lucas,Hernández,France,14-02-1996,Bayern München,21,Defender,184,79,L
ply128,Noussair,Mazraoui,Morocco,14-11-1997,Bayern München,40,Defender,183,78,R
ply129,Benjamin,Pavard,France,28-03-1996,Bayern München,5,Defender,186,81,R
ply130,Bouna,Sarr,Senegal,31-01-1992,Bayern München,20,Defender,178,71,R
ply131,Josip,Stanišić,Croatia,02-04-2000,Bayern München,44,Defender,186,77,
ply132,Dayot,Upamecano,France,27-10-1998,Bayern München,2,Defender,186,90,R
ply133,Leon,Goretzka,Germany,06-02-1995,Bayern München,8,Midfielder,189,82,R
ply134,Ryan,Gravenberch,Netherlands,15-06-2002,Bayern München,38,Midfielder,190,83,R
ply135,Joshua,Kimmich,Germany,08-02-1995,Bayern München,6,Midfielder,177,75,R
ply136,Jamal,Musiala,Germany,26-02-2003,Bayern München,42,Midfielder,183,70,R
ply137,Marcel,Sabitzer,Austria,17-03-1994,Bayern München,18,Midfielder,177,76,R
ply138,Paul,Wanner,Germany,23-12-2005,Bayern München,14,Midfielder,185,72,L
ply139,Eric Maxim,Choupo-Moting,Cameroon,23-03-1989,Bayern München,13,Forward,191,90,R
ply140,Kingsley,Coman,France,13-06-1996,Bayern München,11,Forward,180,76,R
ply141,Serge,Gnabry,Germany,14-07-1995,Bayern München,7,Forward,176,77,R
ply142,Sadio,Mané,Senegal,10-04-1992,Bayern München,17,Forward,174,69,R
ply143,Thomas,Müller,Germany,13-09-1989,Bayern München,25,Forward,185,76,R
ply144,Leroy,Sané,Germany,11-01-1996,Bayern München,10,Forward,183,80,L
ply145,Mathys,Tel,France,27-04-2005,Bayern München,39,Forward,183,75,R
ply146,Toni,Tapalović,Croatia,10-10-1980,Bayern München,,Goalkeeping,185,83,
ply147,Holger,Broich,Germany,18-09-1974,Bayern München,,Fitness,,,
ply148,Stephan,Kerth,Germany,23-09-1988,Bayern München,,Fitness,,,
ply149,Simon,Martinello,Italy,01-11-1984,Bayern München,,Fitness,,,
ply150,Peter,Schlösser,Germany,,Bayern München,,Rehab,,,
ply151,Thomas,Wilhelmi,Germany,11-05-1967,Bayern München,,Rehab,,,
ply152,Vitus,Angerer,Germany,01-10-1985,Bayern München,,Game,,,
ply153,Michael,Cuper,Germany,08-01-1985,Bayern München,,Game,,,
ply154,Maximilian,Luckner,Germany,,Bayern München,,Game,,,
ply155,Mathias,Reiter,Germany,,Bayern München,,Game,,,
ply156,Maximilian,Schwab,Germany,28-11-1988,Bayern München,,Game,,,
ply157,Giacomo,Stey,Germany,21-03-1994,Bayern München,,Game,,,
ply158,Michael,Niemeyer,Germany,06-04-1971,Bayern München,,Chief,,,
ply159,Maximilian,Pelka,Germany,24-05-1988,Bayern München,,Jul-21,,,R
ply160,Göktug,Baytekin,Turkey,20-11-2004,Beşiktaş,74,Goalkeeper,,,
ply161,Emre,Bilgin,Turkey,26-02-2004,Beşiktaş,99,Goalkeeper,188,80,L
ply162,Ersin,Destanoğlu,Turkey,01-01-2001,Beşiktaş,1,Goalkeeper,195,88,R
ply163,Mert,Günok,Turkey,01-03-1989,Beşiktaş,34,Goalkeeper,196,92,R
ply164,Utku,Yuvakuran,Turkey,02-11-1997,Beşiktaş,97,Goalkeeper,192,81,R
ply165,Tayfur,Bingöl,Turkey,11-01-1993,Beşiktaş,,Defender,180,71,R
ply166,Halil,Duman,Turkey,08-03-2001,Beşiktaş,,Defender,,,
ply167,Arthur,Masuaku,Congo DR,07-11-1993,Beşiktaş,25,Defender,179,70,L
ply168,Umut,Meraş,Turkey,20-12-1995,Beşiktaş,77,Defender,178,73,L
ply169,,Montero,Spain,14-01-1999,Beşiktaş,4,Defender,185,76,L
ply170,Valentin,Rosier,France,19-08-1996,Beşiktaş,2,Defender,175,70,R
ply171,Romain,Saïss,Morocco,26-03-1990,Beşiktaş,26,Defender,188,80,L
ply172,Tayyip,Sanuç,Turkey,17-12-1999,Beşiktaş,,Defender,188,80,R
ply173,Emrecan,Uzunhan,Turkey,26-02-2001,Beşiktaş,14,Defender,,,
ply174,Welinton,Souza,Brazil,10-04-1989,Beşiktaş,23,Defender,181,81,R
ply175,Oğuzhan,Akgün,Turkey,13-07-2001,Beşiktaş,33,Midfielder,174,,L
ply176,Dele,Alli,England,11-04-1996,Beşiktaş,11,Midfielder,188,80,R
ply177,Gedson,Fernandes,Portugal,09-01-1999,Beşiktaş,83,Midfielder,184,71,R
ply178,Atiba,Hutchinson,Canada,08-02-1983,Beşiktaş,13,Midfielder,187,83,R
ply179,,Josef,Brazil,11-02-1989,Beşiktaş,5,Midfielder,188,82,R
ply180,Kerem,Kesgin,Turkey,05-11-2000,Beşiktaş,17,Midfielder,176,76,R
ply181,Muhayer,Oktay,Turkey,28-04-1999,Beşiktaş,45,Midfielder,180,75,
ply182,Demir,Tiknaz,Turkey,17-08-2004,Beşiktaş,68,Midfielder,,,
ply183,Salih,Uçan,Turkey,06-01-1994,Beşiktaş,8,Midfielder,182,72,R
ply184,Necip,Uysal,Turkey,24-01-1991,Beşiktaş,20,Midfielder,180,76,R
ply185,Berkay,Vardar,Azerbaijan,14-01-2003,Beşiktaş,22,Midfielder,,,
ply186,Tyler,Boyd,USA,30-12-1994,Beşiktaş,30,Forward,183,74,R
ply187,Rachid,Ghezzal,Algeria,09-05-1992,Beşiktaş,18,Forward,182,70,L
ply188,Jackson,Muleka,Congo DR,04-10-1999,Beşiktaş,40,Forward,180,77,R
ply189,Georges-Kévin,N'Koudou,France,13-02-1995,Beşiktaş,7,Forward,172,68,R
ply190,Nathan,Redmond,England,06-03-1994,Beşiktaş,,Forward,173,69,R
ply191,Cenk,Tosun,Turkey,07-06-1991,Beşiktaş,9,Forward,183,78,R
ply192,Wout,Weghorst,Netherlands,07-08-1992,Beşiktaş,10,Forward,197,84,R
ply193,Gregor,Kobel,Switzerland,06-12-1997,Borussia Dortmund,1,Goalkeeper,196,88,R
ply194,Marcel,Lotka,Poland,25-05-2001,Borussia Dortmund,35,Goalkeeper,190,85,R
ply195,Alexander,Meyer,Germany,13-04-1991,Borussia Dortmund,33,Goalkeeper,195,90,R
ply196,Luca,Unbehaun,Germany,27-02-2001,Borussia Dortmund,38,Goalkeeper,185,82,R
ply197,Soumaïla,Coulibaly,France,14-10-2003,Borussia Dortmund,44,Defender,190,82,L
ply198,Raphaël,Guerreiro,Portugal,22-12-1993,Borussia Dortmund,13,Defender,170,71,L
ply199,Mats,Hummels,Germany,16-12-1988,Borussia Dortmund,15,Defender,191,94,R
ply200,Mateu,Morey,Spain,02-03-2000,Borussia Dortmund,2,Defender,173,67,R
ply201,Thomas,Meunier,Belgium,12-09-1991,Borussia Dortmund,24,Defender,191,90,R
ply202,Felix,Passlack,Germany,29-05-1998,Borussia Dortmund,30,Defender,170,74,R
ply203,Tom,Rothe,Germany,29-10-2004,Borussia Dortmund,36,Defender,193,88,L
ply204,Nico,Schlotterbeck,Germany,01-12-1999,Borussia Dortmund,4,Defender,191,86,L
ply205,Nico,Schulz,Germany,01-04-1993,Borussia Dortmund,14,Defender,181,83,L
ply206,Niklas,Süle,Germany,03-09-1995,Borussia Dortmund,25,Defender,195,97,R
ply207,Jude,Bellingham,England,29-06-2003,Borussia Dortmund,22,Midfielder,186,75,R
ply208,Julian,Brandt,Germany,02-05-1996,Borussia Dortmund,19,Midfielder,185,83,R
ply209,Emre,Can,Germany,12-01-1994,Borussia Dortmund,23,Midfielder,186,86,R
ply210,Mahmoud,Dahoud,Germany,01-01-1996,Borussia Dortmund,8,Midfielder,178,68,R
ply211,Göktan,Gürpüz,Germany,22-01-2003,Borussia Dortmund,42,Midfielder,175,60,R
ply212,Thorgan,Hazard,Belgium,29-03-1993,Borussia Dortmund,10,Midfielder,175,71,R
ply213,Abdoulaye,Kamara,Guinea,06-11-2004,Borussia Dortmund,32,Midfielder,182,77,R
ply214,Justin,Njinmah,Germany,15-11-2000,Borussia Dortmund,49,Midfielder,184,75,R
ply215,Salih,Özcan,Turkey,11-01-1998,Borussia Dortmund,6,Midfielder,182,74,R
ply216,Antonios,Papadopoulos,Germany,10-09-1999,Borussia Dortmund,47,Midfielder,185,83,R
ply217,Gio,Reyna,USA,13-11-2002,Borussia Dortmund,7,Midfielder,185,79,R
ply218,Marius,Wolf,Germany,27-05-1995,Borussia Dortmund,17,Midfielder,187,81,R
ply219,Karim,Adeyemi,Germany,18-01-2002,Borussia Dortmund,27,Forward,177,68,L
ply220,Jamie,Bynoe-Gittens,England,08-08-2004,Borussia Dortmund,43,Forward,175,70,R
ply221,Sébastien,Haller,Ivory Coast,22-06-1994,Borussia Dortmund,9,Forward,190,82,R
ply222,Donyell,Malen,Netherlands,19-01-1999,Borussia Dortmund,21,Forward,179,68,R
ply223,Anthony,Modeste,France,14-04-1988,Borussia Dortmund,20,Forward,187,84,R
ply224,Youssoufa,Moukoko,Germany,20-11-2004,Borussia Dortmund,18,Forward,179,72,L
ply225,Marco,Reus,Germany,31-05-1989,Borussia Dortmund,11,Forward,180,71,R
ply226,Matthias,Kleinsteiber,Germany,05-01-1978,Borussia Dortmund,,Goalkeeping,188,85,
ply227,Mathias,Kolodziej,Germany,04-04-1988,Borussia Dortmund,,Athletic,194,,
ply228,Dennis,Morschel,Germany,21-02-1985,Borussia Dortmund,,Athletic,194,,
ply229,Florian,Wangler,Germany,16-01-1980,Borussia Dortmund,,Athletic,,,
ply230,Johannes,Wieber,Germany,09-09-1972,Borussia Dortmund,,Athletic,,,
ply231,Thorben,Voeste,Germany,10-06-1981,Borussia Dortmund,,Rehab,,,
ply232,Olaf,Wehmer,Germany,01-06-1980,Borussia Dortmund,,Rehab,,,
ply233,Frank,Zöllner,Germany,20-02-1968,Borussia Dortmund,,Rehab,,,
ply234,Otto,Addo,Ghana,09-06-1975,Borussia Dortmund,,Special,188,80,R
ply235,Serdar,Ayar,Germany,22-04-1972,Borussia Dortmund,,Game,,,
ply236,Mario,Baric,Germany,10-11-1984,Borussia Dortmund,,Game,,,
ply237,Daniel,Ackermann,Germany,29-07-1981,Borussia Dortmund,,Video,182,81,
ply238,Frank,Rutemöller,Germany,28-07-1983,Borussia Dortmund,,Video,,,
ply239,Kai-Norman,Schulz,Germany,02-05-1974,Borussia Dortmund,,Chief,,,
ply240,Philipp,Laux,Germany,25-01-1973,Borussia Dortmund,,May-20,182,82,
ply241,Dario,Marzino,Switzerland,19-09-1996,BSC Young Boys,40,Goalkeeper,184,80,R
ply242,Anthony,Racioppi,Switzerland,31-12-1998,BSC Young Boys,1,Goalkeeper,188,80,R
ply243,David von,Ballmoos,Switzerland,30-12-1994,BSC Young Boys,26,Goalkeeper,192,90,R
ply244,Leandro,Zbinden,Switzerland,30-07-2002,BSC Young Boys,61,Goalkeeper,189,83,
ply245,Aurèle,Amenda,Switzerland,31-07-2003,BSC Young Boys,4,Defender,194,90,
ply246,Loris,Benito,Switzerland,07-01-1992,BSC Young Boys,23,Defender,186,85,L
ply247,Lewin,Blum,Switzerland,27-07-2001,BSC Young Boys,27,Defender,181,75,
ply248,Mohamed,Camara,Guinea,28-08-1997,BSC Young Boys,13,Defender,191,80,R
ply249,Ulisses,Garcia,Switzerland,11-01-1996,BSC Young Boys,21,Defender,183,82,L
ply250,Sandro,Lauper,Switzerland,25-10-1996,BSC Young Boys,30,Defender,186,73,R
ply251,Fabian,Lustenberger,Switzerland,02-05-1988,BSC Young Boys,28,Defender,182,73,R
ply252,Quentin,Maceiras,Switzerland,10-10-1995,BSC Young Boys,24,Defender,181,75,R
ply253,Cédric,Zesiger,Switzerland,24-06-1998,BSC Young Boys,5,Defender,194,88,L
ply254,Miguel,Chaiwa,Zambia,07-06-2004,BSC Young Boys,14,Midfielder,179,73,R
ply255,Théo,Golliard,Switzerland,27-09-2002,,,Midfielder,172,68,
ply256,Kastriot,Imeri,Switzerland,27-06-2000,BSC Young Boys,29,Midfielder,181,75,R
ply257,Cheikh,Niasse,Senegal,19-01-2000,BSC Young Boys,20,Midfielder,188,69,R
ply258,Esteban,Petignat,Switzerland,17-05-2000,BSC Young Boys,6,Midfielder,177,71,R
ply259,Fabian,Rieder,Switzerland,16-02-2002,BSC Young Boys,32,Midfielder,181,74,L
ply260,Donat,Rrudhani,Kosovo,02-05-1999,BSC Young Boys,22,Midfielder,188,78,L
ply261,Kevin,Rüegg,Switzerland,05-08-1998,BSC Young Boys,17,Midfielder,173,77,R
